tid,time_ms,event,value,explain
1805611008,12723879,DummyScheduler_do_assign,181,routine_id
1804464128,12723890,DummyScheduler_do_assign,184,routine_id
1804464128,12723890,DummyScheduler_do_assign,185,routine_id
1804464128,12723890,DummyScheduler_do_assign,186,routine_id
1805611008,12723891,DummyScheduler_do_assign,187,routine_id
1805611008,12723894,DummyScheduler_do_assign,188,routine_id
1805611008,12723901,DummyScheduler_do_assign,189,routine_id
1805037568,12723901,DummyScheduler_do_assign,191,routine_id
1806184448,12723907,DummyScheduler_do_assign,193,routine_id
1806184448,12723914,DummyScheduler_do_assign,194,routine_id
1806184448,12723931,DummyScheduler_do_assign,196,routine_id
1804464128,12723934,DummyScheduler_do_assign,197,routine_id
1805037568,12723934,DummyScheduler_do_assign,198,routine_id
1806184448,12723934,DummyScheduler_do_assign,199,routine_id
1804464128,12723941,DummyScheduler_do_assign,201,routine_id
1805037568,12723951,DummyScheduler_do_assign,203,routine_id
1804464128,12723953,DummyScheduler_do_assign,205,routine_id
1804464128,12723956,DummyScheduler_do_assign,206,routine_id
1804464128,12723963,DummyScheduler_do_assign,207,routine_id
1804464128,12723966,DummyScheduler_do_assign,208,routine_id
1804464128,12723973,DummyScheduler_do_assign,209,routine_id
1805611008,12723979,DummyScheduler_do_assign,210,routine_id
1805611008,12723979,DummyScheduler_do_assign,212,routine_id
1804464128,12723990,DummyScheduler_do_assign,214,routine_id
1804464128,12723997,DummyScheduler_do_assign,216,routine_id
1804464128,12724000,DummyScheduler_do_assign,217,routine_id
1804464128,12724007,DummyScheduler_do_assign,218,routine_id
1805037568,12724012,DummyScheduler_do_assign,220,routine_id
1805037568,12724012,DummyScheduler_do_assign,222,routine_id
1806184448,12724019,DummyScheduler_do_assign,223,routine_id
1804464128,12724024,DummyScheduler_do_assign,225,routine_id
1804464128,12724027,DummyScheduler_do_assign,226,routine_id
1804464128,12724034,DummyScheduler_do_assign,227,routine_id
1804464128,12724051,DummyScheduler_do_assign,228,routine_id
1806184448,12724052,DummyScheduler_do_assign,230,routine_id
1806184448,12724085,DummyScheduler_do_assign,232,routine_id
1806184448,12724092,DummyScheduler_do_assign,233,routine_id
