,time_stamp,risk_level,fps
86,15023.845001636717,no_risk,6.3706919172845655
87,15187.367298374505,no_risk,6.115373988438537
88,15355.770174253354,no_risk,5.938140870702332
89,15519.841047110864,no_risk,6.094927043317835
90,15673.34329883911,no_risk,6.514562416780393
91,15834.36972755764,no_risk,6.210160704414425
92,16003.62832566975,no_risk,5.9081193579166955
93,16172.413045539106,no_risk,5.924706933032956
94,16341.514558163826,no_risk,5.913607657781614
95,16528.549502151258,no_risk,5.3465944848637355
96,16702.266633287305,no_risk,5.756484656754129
97,16874.699211030184,no_risk,5.7993681535698105
98,17043.532345375745,no_risk,5.923007968052283
99,17220.72077513188,no_risk,5.643709362830917
100,17408.044003494797,no_risk,5.338366249286541
101,17593.267637292727,no_risk,5.3988790711824075
102,17771.162071514507,no_risk,5.621311337674033
103,17945.127796973724,no_risk,5.74825872947274
104,18110.214319019153,no_risk,6.057429689655815
105,18277.91919685481,no_risk,5.962855779185774
106,18433.490594251907,no_risk,6.427916806888994
107,18586.912414128532,no_risk,6.517977695768156
108,18746.79324394745,no_risk,6.254658554953756
109,18902.07736779979,no_risk,6.439808366700153
110,19067.578946018857,no_risk,6.042238453317595
111,19237.058545785145,no_risk,5.900415161346849
112,19414.638223846305,no_risk,5.63127499113717
113,19587.46838311442,no_risk,5.7860271855022205
114,19761.10952693458,no_risk,5.759003759130458
115,19932.54105425317,no_risk,5.833232752698825
116,20093.597045779956,no_risk,6.2090207915903415
117,20261.335332947,no_risk,5.9616681253227055
118,20438.962317824466,no_risk,5.629775232011324
119,20625.025699018606,no_risk,5.37451267187598
120,20810.633450210215,no_risk,5.387706028331063
121,20986.601799654673,no_risk,5.682840142315686
122,21170.528169573136,no_risk,5.436958280877903
123,21349.58975122616,no_risk,5.584670875619397
124,21546.356523998445,no_risk,5.082158872205981
125,21740.276682529307,no_risk,5.156761460881604
126,21947.774723042785,no_risk,4.819322618784189
127,22141.04964950746,no_risk,5.1739768747643415
128,22334.80200149056,no_risk,5.16122766905673
129,22534.88415290238,no_risk,4.997947057964894
130,22727.072702641843,no_risk,5.203223612206036
131,22925.57807872388,no_risk,5.037646938019072
132,23116.251781269155,no_risk,5.244561712764523
133,23309.55123736909,no_risk,5.173320298857951
134,23507.477769293106,no_risk,5.052379740498387
135,23714.893447009355,no_risk,4.821236326060303
136,23906.532518401385,no_risk,5.21814258823208
137,24104.30828594149,no_risk,5.056231167436742
138,24301.305550349745,no_risk,5.0762126215499555
139,24489.271613610323,no_risk,5.3201092934191
140,24684.934583816383,no_risk,5.110829090179213
141,24878.67926421415,no_risk,5.161432034918026
142,25068.844058127506,no_risk,5.258596922286434
143,25267.668216263573,no_risk,5.02956989419586
144,25465.245125495258,no_risk,5.0613201911533725
145,25660.58323772958,no_risk,5.11932867867803
146,25861.721410015864,no_risk,4.971706706058199
147,26077.960818069816,no_risk,4.62450396530172
148,26279.205429962363,no_risk,4.969077137498424
149,26468.10192317845,no_risk,5.293904523976872
150,26660.25408615501,no_risk,5.204208917086045
151,26849.530358371387,no_risk,5.283282411948755
152,27052.70567447445,no_risk,4.921857729473054
153,27244.766619680577,no_risk,5.206680613420763
154,27440.817173868647,no_risk,5.1007251886710065
155,27629.29041607667,no_risk,5.305792951215173
156,27801.825412100596,no_risk,5.795925597965816
157,27980.403949848554,no_risk,5.599777065099361
158,28152.569124593047,no_risk,5.80837559909596
159,28315.1189609039,no_risk,6.151959440227592
160,28489.041535343837,no_risk,5.749684899848016
161,28663.170586212676,no_risk,5.742867114995277
162,28836.935567359156,no_risk,5.754899482059756
163,29013.24339874633,no_risk,5.671897794511406
164,29189.067086181214,no_risk,5.68751579829281
165,29360.41904438129,no_risk,5.835941476854097
166,29533.635364888607,no_risk,5.773128057859684
167,29710.118121960648,no_risk,5.666275938741125
168,29888.14774592943,no_risk,5.617042701698659
169,30054.448085388834,no_risk,6.013216829566996
170,30240.575285729916,no_risk,5.372669863230536
171,30426.339447774884,no_risk,5.3831696544241225
172,30604.720590236593,no_risk,5.6059737380292844
173,30781.90663402077,no_risk,5.64378536053364
174,30977.75294343343,no_risk,5.106044647963927
175,31167.66777118061,no_risk,5.26551829502861
176,31363.36450495302,no_risk,5.1099473186046005
177,31557.810370013143,no_risk,5.142819569296573
178,31762.427676873926,no_risk,4.887172132904579
179,31959.261756124495,no_risk,5.080421052123808
180,32167.8564029239,no_risk,4.793986880026009
181,32384.228121551176,no_risk,4.621676096785111
182,32600.989920193602,no_risk,4.6133590248049865
183,32824.02810342475,no_risk,4.483537237942923
184,33057.69351747787,no_risk,4.279623512329805
185,33277.24285568764,no_risk,4.554784852252854
186,33494.63951506904,no_risk,4.599886690280823
187,33721.529105191126,no_risk,4.407430060858673
188,33953.1362949161,no_risk,4.317655255812565
189,34173.232723007895,no_risk,4.5434631023767444
190,34399.28131496262,no_risk,4.4238275998652306
191,34621.59729896813,no_risk,4.4981021246552455
192,34849.93018612683,no_risk,4.379570601693317
193,35071.72897592224,no_risk,4.508590876092792
194,35309.86606847508,no_risk,4.199261817132142
195,35540.68862324274,no_risk,4.332332258459583
196,35774.552136282175,no_risk,4.275998367609348
197,36005.15215015197,no_risk,4.336513182365398
198,36225.70686679575,no_risk,4.534022283527479
199,36451.277210574764,no_risk,4.4332068801547555
200,36678.93496544761,no_risk,4.3925584725129765
201,36899.18583842234,no_risk,4.540277123508803
202,37121.1409877139,no_risk,4.505414734426305
203,37336.892433200606,no_risk,4.63496315282681
204,37556.23540275674,no_risk,4.559070217858407
205,37773.41447249767,no_risk,4.604495272923325
206,37987.640276547405,no_risk,4.667971743347263
207,38191.15541477404,no_risk,4.913639391711501
208,38396.73564493755,no_risk,4.86428096322604
209,38598.99373562602,no_risk,4.944177988608952
210,38809.91626391033,no_risk,4.741077248287392
211,39025.533763484644,no_risk,4.637842484836661
212,39231.2372906575,no_risk,4.861365353058334
213,39433.17508326772,no_risk,4.952020060604392
214,39637.12508482027,no_risk,4.90316250251338
215,39830.694366096315,no_risk,5.1661089683642265
216,40015.991637830004,no_risk,5.396733533331297
217,40215.323448573385,no_risk,5.016760728107758
218,40416.824493985805,no_risk,4.962753408813634
219,40620.94302939195,no_risk,4.899114125085443
220,40817.896713498325,no_risk,5.077335844400355
221,41016.880832374714,no_risk,5.025526688495217
222,41205.165420247846,no_risk,5.311109163506325
223,41391.07964689741,no_risk,5.378824515054165
224,41571.84590107765,no_risk,5.53200598493843
225,41760.903784553244,no_risk,5.289385354454638
226,41943.0518452952,no_risk,5.490039234711703
227,42120.75169540068,no_risk,5.62746676154444
228,42297.53619090796,no_risk,5.656604653765137
229,42465.48958901025,no_risk,5.954032554857621
230,42630.41848161929,no_risk,6.063219028399656
231,42796.75849874256,no_risk,6.011782476004667
232,42973.480544247446,no_risk,5.658603583627825
233,43134.82239895778,no_risk,6.198019737626951
234,43304.836502131344,no_risk,5.881864982572249
235,43465.68851306058,no_risk,6.216894611531639
236,43623.90213879653,no_risk,6.320568126470536
237,43774.95395862994,no_risk,6.6202446359326546
238,43923.50506024619,no_risk,6.731690233999694
239,44067.198830605004,no_risk,6.959243935926662
240,44222.86993235746,no_risk,6.423799849442594
241,44372.1339416476,no_risk,6.699538654735123
242,44533.46744109474,no_risk,6.198340725433888
243,44690.90839204533,no_risk,6.351587652146858
244,44854.96252743245,no_risk,6.095548872573509
245,45024.12383286803,no_risk,5.911517397108524
246,45191.05616457306,no_risk,5.990451279186369
247,45365.05069429036,no_risk,5.747307122958321
248,45548.39724837201,no_risk,5.454152138330594
249,45736.75480413512,no_risk,5.309051691335861
250,45923.360660885235,no_risk,5.3588886084057705
251,46095.82608516324,no_risk,5.798263647257629
252,46277.77386827637,no_risk,5.496082353354254
253,46447.07715789927,no_risk,5.906559773453506
254,46627.80592628802,no_risk,5.53315340393953
255,46805.53024002805,no_risk,5.626692144456812
256,46985.34468262354,no_risk,5.56128854593512
257,47158.896290670134,no_risk,5.761974845727217
258,47331.917083534674,no_risk,5.77965216459801
259,47516.31773443236,no_risk,5.422974350317395
260,47689.6081297718,no_risk,5.7706602725514005
261,47860.00373966633,no_risk,5.868695799257648
262,48033.85646751105,no_risk,5.7519948774873475
263,48192.595422547674,no_risk,6.299650893942555
264,48357.36957503787,no_risk,6.06891302359763
265,48515.57008544061,no_risk,6.321092121980111
266,48679.13559514273,no_risk,6.113758345638699
267,48846.55363269835,no_risk,5.973072045285416
268,49023.74509626457,no_risk,5.643612733218901
269,49207.19849414897,no_risk,5.450975623957138
270,49387.479671061796,no_risk,5.546890790953492
271,49561.20868489198,no_risk,5.75609092547708
272,49732.63134550211,no_risk,5.833534472284994
273,49897.85145962296,no_risk,6.052531831981141
274,50075.95802751946,no_risk,5.6146160796332865
275,50256.3808036847,no_risk,5.542537484758415
276,50426.26794168859,no_risk,5.886260794958458
277,50601.80563646494,no_risk,5.696782114371967
278,50772.10329530763,no_risk,5.872071329669515
279,50928.54034887827,no_risk,6.392347446945764
280,51095.33040510578,no_risk,5.995561261973258
281,51271.51432758288,no_risk,5.675886800226969
282,51441.90306314849,no_risk,5.86893257163077
283,51619.0900336822,no_risk,5.643755841571643
284,51804.398443824466,no_risk,5.396409149656413
285,51992.90305642493,no_risk,5.304909976497421
286,52190.134730879996,no_risk,5.070179537657582
287,52398.862417798344,no_risk,4.790931259594658
288,52593.7589160566,no_risk,5.130928513014705
289,52773.771280820896,no_risk,5.555173953241309
290,52947.801503730916,no_risk,5.746128363675301
291,53113.63762471089,no_risk,6.030049389063681
292,53274.65865447406,no_risk,6.210368928026607
293,53431.43190576909,no_risk,6.378639160312497
294,53591.62904884794,no_risk,6.242308575426756
295,53751.741293092215,no_risk,6.245618532923505
296,53915.91296576422,no_risk,6.091184817236303
297,54083.42466575093,no_risk,5.9697322639513555
298,54260.33951414691,no_risk,5.652436802600929
299,54441.97733020798,no_risk,5.505461482006507
300,54614.29929006072,no_risk,5.803090916877603
301,54779.04785117252,no_risk,6.069855744120119
302,54942.59322183646,no_risk,6.114511196130727
303,55109.70956091629,no_risk,5.983855351943158
304,55277.08747951475,no_risk,5.974503736057582
305,55446.1276005707,no_risk,5.915755347033925
306,55622.94394251056,no_risk,5.655585841381749
307,55793.181227904104,no_risk,5.8741538182323385
308,55973.318988841034,no_risk,5.551306926425716
309,56140.05588181857,no_risk,5.997472917614852
310,56302.733383999024,no_risk,6.147131512326194
311,56471.509300294165,no_risk,5.925015973554467
312,56646.48199423759,no_risk,5.715177479769109
313,56830.07458182301,no_risk,5.44684299705028
314,57011.81834999265,no_risk,5.502251934529069
315,57188.046562957716,no_risk,5.674460310156176
316,57375.64266701689,no_risk,5.330601107177461
317,57555.66048612064,no_risk,5.555005637656548
318,57731.457677857645,no_risk,5.688373005958105
319,57902.91071509454,no_risk,5.832500935042035
320,58076.611546547894,no_risk,5.757024831907912
321,58243.996305214096,no_risk,5.974259591903464
322,58409.39106427306,no_risk,6.046140794845125
323,58569.263383739584,no_risk,6.25499150407589
324,58733.63547608499,no_risk,6.083757806639179
325,58896.930422506455,no_risk,6.123888227496129
326,59060.22882389049,no_risk,6.123758662206856
327,59223.35168735567,no_risk,6.130348491665773
328,59376.15043815487,no_risk,6.544556122151453
329,59540.5174600055,no_risk,6.083945482134223
330,59712.985134445684,no_risk,5.79818799810422
331,59880.10343406154,no_risk,5.983785152784896
332,60052.05589631811,no_risk,5.815560806031861
333,199.30922374102425,low,5.017329259680257
334,395.91983543478386,low,5.086195457026493
335,600.0131176862235,low,4.899720309108538
336,785.5557530124481,low,5.389596834397554
337,964.0090516013518,low,5.603707008541566
338,1128.7710853915914,low,6.069359408813263
339,1301.4180138263168,low,5.792167917879184
340,1476.201220592033,low,5.721373457465083
341,1653.1437585711224,low,5.65155225770627
342,1821.514914896903,low,5.939259560973163
343,1985.1525082751295,low,6.111065185911365
344,2155.494161012748,low,5.870554758208934
345,2332.0174350750904,low,5.664975371161721
346,2516.135174702483,low,5.431307173462732
347,2700.4670864527566,low,5.424996629746692
348,2884.27522949185,low,5.440455376274128
349,3083.6422976101085,low,5.015873531363919
350,3281.572826330533,low,5.052277718170965
351,3465.5557544005105,low,5.435286906726765
352,3654.3525260394463,low,5.296700739737485
353,3832.6758576122197,low,5.607791146454113
354,4018.9151368058983,low,5.369436588938121
355,4204.2840510206115,low,5.394647771641463
356,4388.657672758835,low,5.423769357960617
357,4565.428182915445,low,5.657052180898557
358,4742.964652068346,low,5.63264553345804
359,4915.453215434783,low,5.7974858186718805
360,5094.797509647967,low,5.575867380599871
361,5266.7706041688525,low,5.814863091147972
362,5448.187191749992,low,5.512175117684565
363,5626.466847632668,low,5.609164966405874
364,5799.332633119309,low,5.784834732823847
365,5975.919410151556,low,5.662938170151833
366,6151.085776982471,low,5.708858487458861
367,6326.2224203061505,low,5.709827372629517
368,6496.824199786442,low,5.861603572051405
369,6676.155783817431,low,5.576262571947133
370,6852.630558618218,low,5.66653223458621
371,7028.702853747747,low,5.679485232269736
372,7198.851919603016,low,5.877199471965461
373,7370.290737133756,low,5.832984702082957
374,7555.038956278258,low,5.4127720669277
375,7735.830108204722,low,5.531244141896658
376,7923.85930302149,low,5.318323045389244
377,8096.436639071712,low,5.794503628848373
378,8274.443184171429,low,5.617770961398171
379,8446.032613345142,low,5.8278648330231535
380,8622.653100069785,low,5.661857344776941
381,8787.862511844212,low,6.052923917950719
382,8963.865447137798,low,5.681723423145923
383,9144.844911981687,low,5.525488766709462
384,9325.676257998426,low,5.530014690635727
385,9501.836373626706,low,5.676653857960269
386,9678.483528086614,low,5.66100259614972
387,9847.409144417285,low,5.919765289134751
388,10021.18595140404,low,5.754507850269179
389,10195.36050269357,low,5.741366879353747
390,10365.252182441236,low,5.8861034365264935
391,10542.586081763176,low,5.639079746307007
392,10721.018478311214,low,5.604363441538922
393,10907.07771568271,low,5.374632370460324
394,11087.86782792159,low,5.531275950969555
395,11264.455752036842,low,5.662901384736459
396,11436.916330292092,low,5.7984265744485235
397,11595.609111939588,low,6.301483845820387
398,11758.017869627809,low,6.157303425223638
399,11915.77612423321,low,6.338812523638043
400,12068.102250152431,low,6.564862028528887
401,12227.591878403464,low,6.270000193529985
402,12401.4578455962,low,5.751556881120195
403,12567.608467708907,low,6.0186353038248335
404,12732.141422770479,low,6.077809759301896
405,12904.269779106051,low,5.809618015816381
406,13080.851754540668,low,5.663092156142895
407,13252.926539384942,low,5.81142670557452
408,13426.443532714009,low,5.763124295863892
409,13602.928346583403,low,5.6662099025700865
410,13768.602471200886,low,6.035945578761048
411,13939.853551662502,low,5.839379216203775
412,14117.893605842932,low,5.616713635610195
413,14290.465834995939,low,5.794675104494201
414,14462.831130239183,low,5.801631927058101
415,14629.424384762702,low,6.002644001764327
416,14796.22784317571,low,5.995079535605241
417,14975.145731792245,low,5.5891560521555395
418,15143.677882952667,low,5.933585924789655
419,15311.358983689708,low,5.963701309238217
420,15470.493920211176,low,6.283975234219508
421,15635.301918737123,low,6.0676666723949415
422,15807.974381735643,low,5.7913113801392315
423,15973.370734493483,low,6.046082536439726
424,16126.888611547434,low,6.5138993528979405
425,16288.094188716119,low,6.203259326155978
426,16453.61017819195,low,6.0417123636627466
427,16615.680229942045,low,6.170171411692729
428,16795.57681518403,low,5.558749203909904
429,16966.730830919663,low,5.842690840188172
430,17152.17000396158,low,5.392603858160895
431,17332.417640820415,low,5.547922943273689
432,17515.437217218172,low,5.463896374815643
433,17700.139362370475,low,5.414122284153286
434,17902.205979576047,low,4.948862973158272
435,18098.29294254247,low,5.0997781028983304
436,18290.919700604565,low,5.191386752600799
437,18468.95382801211,low,5.616900616536673
438,18654.457825130507,low,5.390719421327351
439,18837.212460258346,low,5.47181744145906
440,19018.12998602011,low,5.52738047786934
441,19200.564662382483,low,5.4814140597574
442,19390.489191605902,low,5.265249328714369
443,19578.70712571464,low,5.312989990753318
444,19752.9329303103,low,5.739677898579885
445,19941.882141543938,low,5.292427491340467
446,20127.62899715151,low,5.383671216016163
447,20314.484371151786,low,5.351732618610833
448,20496.729911725382,low,5.487102712377037
449,20677.35131674012,low,5.5364423719237355
450,20855.159445080615,low,5.624039853144681
451,21021.864305313375,low,5.998625346638141
452,21199.13507856853,low,5.641087820836864
453,21378.468766204096,low,5.576197161752261
454,21558.99733157339,low,5.539289574225363
455,21737.724120383005,low,5.595132138054778
456,21913.66219251238,low,5.683818106547502
457,22100.779681650023,low,5.344235884142303
458,22290.763712198554,low,5.263600298997527
459,22498.39002920769,low,4.816345126210533
460,22702.695998366882,low,4.894619594892099
461,22912.886731044553,low,4.757583682499969
462,23111.067303933552,low,5.045903266008309
463,23302.871516206287,low,5.21364983673068
464,23493.320884781024,low,5.250739382774996
465,23679.135126847963,low,5.381718800864317
466,23855.400262906576,low,5.673271654057958
467,24021.902747724467,low,6.005916374723967
468,24179.289123288872,low,6.353790132175597
469,24344.30726615257,low,6.059939729330174
470,24513.140655790143,low,5.922999011905478
471,24678.37922092713,low,6.051855988769752
472,24844.18714181236,low,6.031074961082194
473,25009.81036686708,low,6.037800554056355
474,25170.257260978196,low,6.232591821362794
475,25314.895442419263,low,6.913803741423915
476,25470.249045190358,low,6.436928285940363
477,25626.792463849222,low,6.388004098589253
478,25785.19332425366,low,6.313097021359199
479,25948.025825960907,low,6.1412800854579155
480,26107.49709497104,low,6.270722031668646
481,26269.071591331547,low,6.189095572167467
482,26428.59325539357,low,6.268741025740485
483,26594.233026520178,low,6.037197426671443
484,26758.237013666,low,6.09741273613591
485,26928.949782676023,low,5.857792629099
486,27096.21529414182,low,5.9785187707657315
487,27255.12289644509,low,6.29296512882714
488,27420.79046715287,low,6.036184364433562
489,27578.263881495266,low,6.350278262371908
490,27747.146926318477,low,5.921257524974236
491,27922.508953084336,low,5.702488836623604
492,28108.042838656565,low,5.389851007085682
493,28298.867008092297,low,5.240426319983518
494,28480.594328433384,low,5.502749933928918
495,28674.801215597647,low,5.149147976169296
496,28865.26295793139,low,5.250398257135078
497,29052.2495408513,low,5.34797729539948
498,29238.03042822463,low,5.382685022870416
499,29413.091970046018,low,5.712276891861686
500,29591.335191352733,low,5.610311532011831
501,29777.137824678666,low,5.38205504464412
502,29951.13674418246,low,5.747162125211958
503,30117.529417956666,low,6.009879986404839
504,30293.809756302842,low,5.672782395256236
505,30460.990540094685,low,5.98154870026872
506,30628.575439623142,low,5.96712473984083
507,30799.477377782514,low,5.851308714050202
508,30956.71303432198,low,6.359880589483231
509,31117.02908077165,low,6.23767877355902
510,31278.441129967978,low,6.195324357623855
511,31447.786703306192,low,5.905084970853155
512,31616.489762584377,low,5.927574783045509
513,31778.642133005644,low,6.167039047298729
514,31947.986916489095,low,5.905112513239718
515,32128.551001447086,low,5.53819991518611
516,32306.786161027972,low,5.610565291110137
517,32488.481488322726,low,5.50371886216841
518,32671.96316368446,low,5.450135540938894
519,32850.346209289535,low,5.605913928692068
520,33039.12829282168,low,5.297112847203599
521,33218.175322324285,low,5.58512477296064
522,33399.583274666256,low,5.5124375039243265
523,33580.11312462336,low,5.539250158561556
524,33773.44261897106,low,5.1725165028443465
525,33950.98564046403,low,5.632437657030522
526,34123.08761514366,low,5.810508577031218
527,34292.64522865442,low,5.8977003703612985
528,34461.70626293464,low,5.915023554999121
529,34628.374184583954,low,5.999954820964891
530,34802.98855431976,low,5.726905531961751
531,34979.00714473349,low,5.681218089802308
532,35159.510482977734,low,5.540063744676488
533,35353.80076793508,low,5.146937739164615
534,35550.31459668136,low,5.088700405359709
535,35743.074791321545,low,5.187793060007268
536,35939.47447620199,low,5.091657863955999
537,36134.44176168768,low,5.129065614822815
538,36343.33998150101,low,4.787020209619734
539,36546.15182421474,low,4.93067853740426
540,36753.39715279052,low,4.825199230651637
541,36962.08048642304,low,4.79194951792831
542,37180.778662682045,low,4.572511838487783
543,37404.102768507946,low,4.477796950319283
544,37631.85109653181,low,4.390811597506903
545,37849.867487933974,low,4.586811081352877
546,38060.40042140072,low,4.749850693349806
547,38266.42570869014,low,4.853773112788927
548,38494.756892539954,low,4.379603272489331
549,38714.770891948865,low,4.545165319873261
550,38925.42468226419,low,4.747125596473372
551,39137.518083343406,low,4.714903881552122
552,39356.79440763944,low,4.560455868687143
553,39566.32561076372,low,4.772558860394983
554,39768.87504881809,low,4.93706627678514
555,39963.556209970804,low,5.136603840242976
556,40162.17450739587,low,5.034782862224941
557,40356.32290527938,low,5.150699212053093
558,40547.127346312955,low,5.240968158723585
559,40739.20909847484,low,5.206116607876373
560,40925.037048165694,low,5.381321817647083
561,41120.551836181505,low,5.114702627604471
562,41301.36565734975,low,5.53055067106574
563,41482.37069252529,low,5.5247081885328955
564,41658.33210205772,low,5.6830642733383305
565,41839.34966588075,low,5.524325810602823
566,42013.146796571,low,5.753834922523687
567,42191.000346658926,low,5.622603538167479
568,42360.17243614935,low,5.911140561142164
569,42522.04008461022,low,6.177886745798504
570,42687.96861425059,low,6.026691143273474
571,42856.92043533899,low,5.918847121966125
572,43028.68812563854,low,5.821816653970631
573,43198.19639851105,low,5.899417078906325
574,43370.806366145334,low,5.793408189026099
575,43548.77234650351,low,5.619051450099618
576,43731.06770008211,low,5.485603337491711
577,43916.76044857848,low,5.385239908921509
578,44104.967680318274,low,5.313292112933092
579,44289.23504354467,low,5.426896996248668
580,44484.43396086256,low,5.122979234415864
581,44680.835733156164,low,5.091603748387178
582,44885.7234832196,low,4.880721271478645
583,45089.45538337575,low,4.908411491933883
584,45284.71165537106,low,5.121474407869682
585,45481.96098862982,low,5.06972562836574
586,45673.4729869121,low,5.221604959319814
587,45869.86331964314,low,5.09190032978618
588,46052.91254389798,low,5.463011406198544
589,46228.36865018845,low,5.699431163395899
590,46410.52095880292,low,5.489911204565332
591,46588.265455932284,low,5.626053217682339
592,46758.339861103006,low,5.8797794941348736
593,46926.06428990451,low,5.962160712936166
594,47102.7828826026,low,5.65871414395217
595,47284.30228622156,low,5.509052917004878
596,47462.30656412824,low,5.617842513449386
597,47640.86525973784,low,5.600399334157261
598,47809.96134592354,low,5.913797430543696
599,47964.36092103107,low,6.476701761022195
600,48134.565920857545,low,5.875268065094983
601,48298.05524798747,low,6.11660722785479
602,48461.712060827085,low,6.110347517154651
603,48621.45005592704,low,6.260251353313088
604,48782.12220753747,low,6.223853916045312
605,48949.11570758246,low,5.988257026354798
606,49114.54995118593,low,6.044697749499169
607,49284.6703597069,low,5.878189505268818
608,49445.87873509,low,6.2031516515413925
609,49600.263386266975,low,6.4773278455879995
610,49759.48073649012,low,6.280722538080719
611,49920.48165880896,low,6.211144542511656
612,50089.21901116126,low,5.926370101577449
613,50263.65634130605,low,5.7327178716272895
614,50436.82817654188,low,5.774611088680658
615,50603.74186222005,low,5.991120476053258
616,50761.97774335062,low,6.319679157819173
617,50922.92842487241,low,6.213083352894136
618,51099.42727272698,low,5.665759364185568
619,51272.26537130186,low,5.785761404721525
620,51457.778792374105,low,5.390445576498535
621,51635.652292752144,low,5.621972907007947
622,51822.59650514204,low,5.349189403704871
623,52005.389724987486,low,5.470662428538244
624,52192.28833003676,low,5.3504947227206685
625,52392.03122586909,low,5.006435877646604
626,52597.197243032344,low,4.874101538971165
627,52791.427370929916,low,5.148531851491928
628,52986.522508700895,low,5.125704368777732
629,53181.761244867914,low,5.121934405191703
630,53378.08946411959,low,5.093511283357971
631,53562.823086429315,low,5.413199760265671
632,53760.75439394392,low,5.052257839130421
633,53962.83949407897,low,4.948410344610774
634,54157.16316519958,low,5.146053459330554
635,54354.43738737783,low,5.06908601112829
636,54560.00933763008,low,4.864476883995827
637,54753.70485704085,low,5.162742034725588
638,54943.06539029626,low,5.280931473989951
639,55121.2055003414,low,5.613558898928502
640,55307.859238200086,low,5.357513926440011
641,55491.448391007456,low,5.446944902290856
642,55685.54506409954,low,5.152071821064001
643,55898.272084143035,low,4.700860284676296
